year;areakm;municipality;geocode_ibge;state
2020;79,51673868340094;Rorainópolis;1400472;Roraima
2021;53,992421911576116;Rorainópolis;1400472;Roraima
2022;78,73735547382694;Rorainópolis;1400472;Roraima
2023;68,11235894204118;Rorainópolis;1400472;Roraima
2024;55,05120865610883;Rorainópolis;1400472;Roraima
2007;488,0455244802338;São João da Baliza;1400506;Roraima
2008;15,13212153818437;São João da Baliza;1400506;Roraima
2009;8,83580046892281;São João da Baliza;1400506;Roraima
2010;7,342866017508458;São João da Baliza;1400506;Roraima
2011;5,041676375577454;São João da Baliza;1400506;Roraima
2012;3,6961720271758773;São João da Baliza;1400506;Roraima
2013;6,663317199198335;São João da Baliza;1400506;Roraima
2014;6,736037883317279;São João da Baliza;1400506;Roraima
2015;3,495235160070749;São João da Baliza;1400506;Roraima
2016;6,219616112863444;São João da Baliza;1400506;Roraima
2017;4,534452737813943;São João da Baliza;1400506;Roraima
2018;4,925505105496363;São João da Baliza;1400506;Roraima
2019;10,60885433849358;São João da Baliza;1400506;Roraima
2020;8,29760309018617;São João da Baliza;1400506;Roraima
2021;21,373736988277326;São João da Baliza;1400506;Roraima
2022;17,188285106839725;São João da Baliza;1400506;Roraima
2023;8,653226373706342;São João da Baliza;1400506;Roraima
2024;8,255201470136136;São João da Baliza;1400506;Roraima
2007;554,5771259239604;São Luiz;1400605;Roraima
2008;12,817798522915915;São Luiz;1400605;Roraima
2009;5,466042235768249;São Luiz;1400605;Roraima
2010;5,147642864193226;São Luiz;1400605;Roraima
2011;5,415277655359858;São Luiz;1400605;Roraima
2012;4,2995429332340676;São Luiz;1400605;Roraima
2013;6,794494914457403;São Luiz;1400605;Roraima
2014;3,885738945330902;São Luiz;1400605;Roraima
2015;4,209035090781266;São Luiz;1400605;Roraima
2016;6,787744690213039;São Luiz;1400605;Roraima
2017;3,6054635436057003;São Luiz;1400605;Roraima
2018;4,030126736381136;São Luiz;1400605;Roraima
2019;10,86724276166641;São Luiz;1400605;Roraima
2020;6,529395988780614;São Luiz;1400605;Roraima
2021;7,981340830131425;São Luiz;1400605;Roraima
2022;8,614703434635164;São Luiz;1400605;Roraima
2023;11,776793101602266;São Luiz;1400605;Roraima
2024;7,249173327454549;São Luiz;1400605;Roraima
2007;35,89771819878936;Uiramutã;1400704;Roraima
2008;0,4441324803640773;Uiramutã;1400704;Roraima
2009;1,6645577959812172;Uiramutã;1400704;Roraima
2010;11,697364529090244;Uiramutã;1400704;Roraima
2011;0,6961258149086003;Uiramutã;1400704;Roraima
2012;0;Uiramutã;1400704;Roraima
2013;0,8291450813458274;Uiramutã;1400704;Roraima
2014;1,1059567981019467;Uiramutã;1400704;Roraima
2015;0,08664365463894844;Uiramutã;1400704;Roraima
2016;0,06678256220370966;Uiramutã;1400704;Roraima
2017;0,17073922840189812;Uiramutã;1400704;Roraima
2018;0;Uiramutã;1400704;Roraima
2019;1,926825746511964;Uiramutã;1400704;Roraima
2020;0,9897506097505484;Uiramutã;1400704;Roraima
2021;0,5342606366818823;Uiramutã;1400704;Roraima
2022;0,484980699579086;Uiramutã;1400704;Roraima
2023;0;Uiramutã;1400704;Roraima
2024;0,6983467155493143;Uiramutã;1400704;Roraima
2007;1047,666461917275;Ananás;1701002;Tocantins
2008;4,597736245753956;Ananás;1701002;Tocantins
2009;0,21978120891841538;Ananás;1701002;Tocantins
2010;0;Ananás;1701002;Tocantins
2011;0,24390516374031335;Ananás;1701002;Tocantins
2012;0,2209979647034379;Ananás;1701002;Tocantins
2013;0,09338698936670169;Ananás;1701002;Tocantins
2014;0;Ananás;1701002;Tocantins
2015;0,11297843147340185;Ananás;1701002;Tocantins
2016;0;Ananás;1701002;Tocantins
2017;0;Ananás;1701002;Tocantins
2018;0;Ananás;1701002;Tocantins
2019;0,2845802199674038;Ananás;1701002;Tocantins
2020;0,2946288077474009;Ananás;1701002;Tocantins
2021;0,1459229227116136;Ananás;1701002;Tocantins
2022;0,4093297347257887;Ananás;1701002;Tocantins
2023;0,2549794324358349;Ananás;1701002;Tocantins
2024;0,0005376325334656831;Ananás;1701002;Tocantins
2007;30,52689191623876;Angico;1701051;Tocantins
2008;0;Angico;1701051;Tocantins
2009;0;Angico;1701051;Tocantins
2010;0,1276081905026946;Angico;1701051;Tocantins
2011;0,04605359499734811;Angico;1701051;Tocantins
2012;0;Angico;1701051;Tocantins
2013;0;Angico;1701051;Tocantins
2014;0;Angico;1701051;Tocantins
2015;0;Angico;1701051;Tocantins
2016;0;Angico;1701051;Tocantins
2017;0;Angico;1701051;Tocantins
2018;0;Angico;1701051;Tocantins
2019;0;Angico;1701051;Tocantins
2020;0,22587891960054984;Angico;1701051;Tocantins
2021;0;Angico;1701051;Tocantins
2022;0;Angico;1701051;Tocantins
2023;0;Angico;1701051;Tocantins
2024;0;Angico;1701051;Tocantins
2007;978,1449607195489;Aragominas;1701309;Tocantins
2008;10,753512923726923;Aragominas;1701309;Tocantins
2009;3,484266537225894;Aragominas;1701309;Tocantins
2010;5,5748311400381505;Aragominas;1701309;Tocantins
2011;2,567787859546076;Aragominas;1701309;Tocantins
2012;1,8403526347393697;Aragominas;1701309;Tocantins
2013;3,2004384870701053;Aragominas;1701309;Tocantins
2014;1,3313890351039996;Aragominas;1701309;Tocantins
2015;1,7548917368481047;Aragominas;1701309;Tocantins
2016;1,3181813940479;Aragominas;1701309;Tocantins
2017;1,855452368259546;Aragominas;1701309;Tocantins
2018;0,9542814169257654;Aragominas;1701309;Tocantins
2019;0,29463638944900594;Aragominas;1701309;Tocantins
2020;1,5976925675271212;Aragominas;1701309;Tocantins
2021;0,936640421669384;Aragominas;1701309;Tocantins
2022;1,7132952863747763;Aragominas;1701309;Tocantins
2023;0,7724472414487571;Aragominas;1701309;Tocantins
2024;0,42076314638464973;Aragominas;1701309;Tocantins
2007;745,1125786935982;Araguanã;1702158;Tocantins
2008;0,5849649255006938;Araguanã;1702158;Tocantins
2009;0,20085653208604592;Araguanã;1702158;Tocantins
2010;0,33063348068867765;Araguanã;1702158;Tocantins
2011;0,24088128475255238;Araguanã;1702158;Tocantins
2012;0,5475823333615683;Araguanã;1702158;Tocantins
2013;0;Araguanã;1702158;Tocantins
2014;0,1955278414014487;Araguanã;1702158;Tocantins
2015;0;Araguanã;1702158;Tocantins
2016;0;Araguanã;1702158;Tocantins
2017;0;Araguanã;1702158;Tocantins
2018;0,24627881108099897;Araguanã;1702158;Tocantins
2019;0,12774044588323324;Araguanã;1702158;Tocantins
2020;0,23795892364156762;Araguanã;1702158;Tocantins
2021;0;Araguanã;1702158;Tocantins
2022;0,41387790363649674;Araguanã;1702158;Tocantins
2023;0,10575765844788801;Araguanã;1702158;Tocantins
2024;0;Araguanã;1702158;Tocantins
2007;1007,3659812704432;Araguatins;1702208;Tocantins
2008;11,93739303909161;Araguatins;1702208;Tocantins
2009;4,4699533586692475;Araguatins;1702208;Tocantins
2010;7,737290557639341;Araguatins;1702208;Tocantins
2011;0,9676943739714021;Araguatins;1702208;Tocantins
2012;1,10628245633042;Araguatins;1702208;Tocantins
2013;0,8324357204347145;Araguatins;1702208;Tocantins
2014;1,6486261153386843;Araguatins;1702208;Tocantins
2015;0,6402964484959712;Araguatins;1702208;Tocantins
2016;0,9710064105206312;Araguatins;1702208;Tocantins
2017;2,235400214865271;Araguatins;1702208;Tocantins
2018;0,8672244504428358;Araguatins;1702208;Tocantins
2019;1,6354557813181874;Araguatins;1702208;Tocantins
2020;1,5406629561396767;Araguatins;1702208;Tocantins
2021;1,5670212144957167;Araguatins;1702208;Tocantins
2022;2,49741537149587;Araguatins;1702208;Tocantins
2023;1,3792072304389038;Araguatins;1702208;Tocantins
2024;0,4927523087026623;Araguatins;1702208;Tocantins
2007;2379,8689586091195;Araguaína;1702109;Tocantins
2008;2,16392829686387;Araguaína;1702109;Tocantins
2009;1,498687000205522;Araguaína;1702109;Tocantins
2010;1,2106731023928965;Araguaína;1702109;Tocantins
2011;0,687414141912773;Araguaína;1702109;Tocantins
2012;0,9654491104158927;Araguaína;1702109;Tocantins
2013;9,780653788605175;Araguaína;1702109;Tocantins
2014;0,1266368709753506;Araguaína;1702109;Tocantins
2015;0,8263523115176445;Araguaína;1702109;Tocantins
2016;1,007002288884525;Araguaína;1702109;Tocantins
2017;0,8607976287948123;Araguaína;1702109;Tocantins
2018;0,16409349364900483;Araguaína;1702109;Tocantins
2019;0,7516088425555153;Araguaína;1702109;Tocantins
2020;0,1549089060225241;Araguaína;1702109;Tocantins
2021;0,9961054088717356;Araguaína;1702109;Tocantins
2022;1,7061341175013138;Araguaína;1702109;Tocantins
2023;0,7708418299670711;Araguaína;1702109;Tocantins
2024;0,777037463589317;Araguaína;1702109;Tocantins
2007;1461,2765918173247;Arapoema;1702307;Tocantins
2008;0;Arapoema;1702307;Tocantins
2009;0,08472094969162314;Arapoema;1702307;Tocantins
2010;0,2596387056891201;Arapoema;1702307;Tocantins
2011;0,1909034352290637;Arapoema;1702307;Tocantins
2012;0,47554492917625896;Arapoema;1702307;Tocantins
2013;0;Arapoema;1702307;Tocantins
2014;1,3102478531293391;Arapoema;1702307;Tocantins
2015;0;Arapoema;1702307;Tocantins
2016;2,084561023682697;Arapoema;1702307;Tocantins
2017;0,40787009897941223;Arapoema;1702307;Tocantins
2018;0,19054298938124073;Arapoema;1702307;Tocantins
2019;0,2860898336337747;Arapoema;1702307;Tocantins
2020;0,06979994707616631;Arapoema;1702307;Tocantins
2021;0,14578707068358776;Arapoema;1702307;Tocantins
2022;0,2722434150084116;Arapoema;1702307;Tocantins
2023;0,24991799165796413;Arapoema;1702307;Tocantins
2024;0,7177098956374722;Arapoema;1702307;Tocantins
2007;208,46662841514365;Augustinópolis;1702554;Tocantins
2008;0,25368050456087643;Augustinópolis;1702554;Tocantins
2009;0;Augustinópolis;1702554;Tocantins
2010;0,18698969986224348;Augustinópolis;1702554;Tocantins
2011;0;Augustinópolis;1702554;Tocantins
2012;0,07852004459061789;Augustinópolis;1702554;Tocantins
2013;0;Augustinópolis;1702554;Tocantins
2014;0,49389809460038653;Augustinópolis;1702554;Tocantins
2015;0,3124597552548788;Augustinópolis;1702554;Tocantins
2016;0;Augustinópolis;1702554;Tocantins
2017;0,18692985631958686;Augustinópolis;1702554;Tocantins
2018;0;Augustinópolis;1702554;Tocantins
2019;0,17118363333388156;Augustinópolis;1702554;Tocantins
2020;0,10398372076964299;Augustinópolis;1702554;Tocantins
2021;0,07479034358522321;Augustinópolis;1702554;Tocantins
2022;0,40210049293443495;Augustinópolis;1702554;Tocantins
2023;0,12464498707288081;Augustinópolis;1702554;Tocantins
2024;0;Augustinópolis;1702554;Tocantins
2007;1191,4110476340313;Bandeirantes do Tocantins;1703057;Tocantins
2008;0,6775027702634431;Bandeirantes do Tocantins;1703057;Tocantins
2009;0;Bandeirantes do Tocantins;1703057;Tocantins
2010;0,26817714652937136;Bandeirantes do Tocantins;1703057;Tocantins
2011;0,04703325551011697;Bandeirantes do Tocantins;1703057;Tocantins
2012;0;Bandeirantes do Tocantins;1703057;Tocantins
2013;0;Bandeirantes do Tocantins;1703057;Tocantins
2014;0;Bandeirantes do Tocantins;1703057;Tocantins
2015;0;Bandeirantes do Tocantins;1703057;Tocantins
2016;0;Bandeirantes do Tocantins;1703057;Tocantins
2017;0;Bandeirantes do Tocantins;1703057;Tocantins
2018;0;Bandeirantes do Tocantins;1703057;Tocantins
2019;0,21697728647785064;Bandeirantes do Tocantins;1703057;Tocantins
2020;0;Bandeirantes do Tocantins;1703057;Tocantins
2021;0;Bandeirantes do Tocantins;1703057;Tocantins
2022;0;Bandeirantes do Tocantins;1703057;Tocantins
2023;0;Bandeirantes do Tocantins;1703057;Tocantins
2024;0;Bandeirantes do Tocantins;1703057;Tocantins
2007;890,0060889607669;Bernardo Sayão;1703206;Tocantins
2008;0,975216028306438;Bernardo Sayão;1703206;Tocantins
2009;0,3490229252256555;Bernardo Sayão;1703206;Tocantins
2010;0,08137103401912346;Bernardo Sayão;1703206;Tocantins
2011;0;Bernardo Sayão;1703206;Tocantins
2012;0;Bernardo Sayão;1703206;Tocantins
2013;0;Bernardo Sayão;1703206;Tocantins
2014;0;Bernardo Sayão;1703206;Tocantins
2015;0;Bernardo Sayão;1703206;Tocantins
2016;0,17519219706598893;Bernardo Sayão;1703206;Tocantins
2017;0;Bernardo Sayão;1703206;Tocantins
2018;0;Bernardo Sayão;1703206;Tocantins
2019;0;Bernardo Sayão;1703206;Tocantins
2020;0,18232461398024677;Bernardo Sayão;1703206;Tocantins
2021;0;Bernardo Sayão;1703206;Tocantins
2022;0,06640975822007632;Bernardo Sayão;1703206;Tocantins
2023;0,08050710132629119;Bernardo Sayão;1703206;Tocantins
2024;0;Bernardo Sayão;1703206;Tocantins
2007;49,976978678678115;Brasilândia do Tocantins;1703602;Tocantins
2008;0;Brasilândia do Tocantins;1703602;Tocantins
2009;0;Brasilândia do Tocantins;1703602;Tocantins
2010;0;Brasilândia do Tocantins;1703602;Tocantins
2011;0;Brasilândia do Tocantins;1703602;Tocantins
2012;0;Brasilândia do Tocantins;1703602;Tocantins
2013;0;Brasilândia do Tocantins;1703602;Tocantins
2014;0;Brasilândia do Tocantins;1703602;Tocantins
2015;0;Brasilândia do Tocantins;1703602;Tocantins
2016;0;Brasilândia do Tocantins;1703602;Tocantins
2017;0;Brasilândia do Tocantins;1703602;Tocantins
2018;0;Brasilândia do Tocantins;1703602;Tocantins
2019;0;Brasilândia do Tocantins;1703602;Tocantins
2020;0;Brasilândia do Tocantins;1703602;Tocantins
2021;0;Brasilândia do Tocantins;1703602;Tocantins
2022;0;Brasilândia do Tocantins;1703602;Tocantins
2023;0;Brasilândia do Tocantins;1703602;Tocantins
2024;0;Brasilândia do Tocantins;1703602;Tocantins
2007;213,0326899568397;Buriti do Tocantins;1703800;Tocantins
2008;0,07753455696531442;Buriti do Tocantins;1703800;Tocantins
2009;0;Buriti do Tocantins;1703800;Tocantins
2010;0;Buriti do Tocantins;1703800;Tocantins
2011;0;Buriti do Tocantins;1703800;Tocantins
2012;0;Buriti do Tocantins;1703800;Tocantins
2013;0;Buriti do Tocantins;1703800;Tocantins
2014;0,15521368121025858;Buriti do Tocantins;1703800;Tocantins
2015;0;Buriti do Tocantins;1703800;Tocantins
2016;0;Buriti do Tocantins;1703800;Tocantins
2017;0;Buriti do Tocantins;1703800;Tocantins
2018;0;Buriti do Tocantins;1703800;Tocantins
2019;0;Buriti do Tocantins;1703800;Tocantins
2020;0,13347467192940432;Buriti do Tocantins;1703800;Tocantins
2021;0;Buriti do Tocantins;1703800;Tocantins
2022;0;Buriti do Tocantins;1703800;Tocantins
2023;0;Buriti do Tocantins;1703800;Tocantins
2024;0;Buriti do Tocantins;1703800;Tocantins
2007;305,90601659660473;Carmolândia;1703883;Tocantins
2008;0,08246430069601218;Carmolândia;1703883;Tocantins
2009;0;Carmolândia;1703883;Tocantins
2010;0;Carmolândia;1703883;Tocantins
2011;0,4844609565630159;Carmolândia;1703883;Tocantins
2012;0;Carmolândia;1703883;Tocantins
2013;0;Carmolândia;1703883;Tocantins
2014;0,07161217997422113;Carmolândia;1703883;Tocantins
2015;0,19745155707784737;Carmolândia;1703883;Tocantins
2016;0;Carmolândia;1703883;Tocantins
2017;0;Carmolândia;1703883;Tocantins
2018;0;Carmolândia;1703883;Tocantins
2019;0,128461236528352;Carmolândia;1703883;Tocantins
2020;0;Carmolândia;1703883;Tocantins
2021;0,2340156763007673;Carmolândia;1703883;Tocantins
2022;0,30478260032553234;Carmolândia;1703883;Tocantins
2023;0,18108227981219077;Carmolândia;1703883;Tocantins
2024;0,2512413205557582;Carmolândia;1703883;Tocantins
2007;132,0082183720036;Carrasco Bonito;1703891;Tocantins
2008;0,3183507708899428;Carrasco Bonito;1703891;Tocantins
2009;0;Carrasco Bonito;1703891;Tocantins
2010;0;Carrasco Bonito;1703891;Tocantins
2011;0;Carrasco Bonito;1703891;Tocantins
2012;0;Carrasco Bonito;1703891;Tocantins
2013;0;Carrasco Bonito;1703891;Tocantins
2014;0;Carrasco Bonito;1703891;Tocantins
2015;0;Carrasco Bonito;1703891;Tocantins
2016;0;Carrasco Bonito;1703891;Tocantins
2017;0;Carrasco Bonito;1703891;Tocantins
2018;0;Carrasco Bonito;1703891;Tocantins
2019;0;Carrasco Bonito;1703891;Tocantins
2020;0,00008395456721499927;Carrasco Bonito;1703891;Tocantins
2021;0;Carrasco Bonito;1703891;Tocantins
2022;0,10160335079049174;Carrasco Bonito;1703891;Tocantins
2023;0;Carrasco Bonito;1703891;Tocantins
2024;0;Carrasco Bonito;1703891;Tocantins
2007;268,4847570615999;Colinas do Tocantins;1705508;Tocantins
2008;0,28158983772904783;Colinas do Tocantins;1705508;Tocantins
2009;0;Colinas do Tocantins;1705508;Tocantins
2010;0;Colinas do Tocantins;1705508;Tocantins
2011;0,16145551618372037;Colinas do Tocantins;1705508;Tocantins
2012;0;Colinas do Tocantins;1705508;Tocantins
2013;0;Colinas do Tocantins;1705508;Tocantins
2014;0;Colinas do Tocantins;1705508;Tocantins
2015;0;Colinas do Tocantins;1705508;Tocantins
2016;0;Colinas do Tocantins;1705508;Tocantins
2017;0;Colinas do Tocantins;1705508;Tocantins
2018;0;Colinas do Tocantins;1705508;Tocantins
2019;0;Colinas do Tocantins;1705508;Tocantins
2020;0;Colinas do Tocantins;1705508;Tocantins
2021;0;Colinas do Tocantins;1705508;Tocantins
2022;0;Colinas do Tocantins;1705508;Tocantins
2023;0;Colinas do Tocantins;1705508;Tocantins
2024;0;Colinas do Tocantins;1705508;Tocantins
2007;656,7464565863374;Colméia;1716703;Tocantins
2008;0,5754973540924193;Colméia;1716703;Tocantins
2009;0,4469655853571388;Colméia;1716703;Tocantins
2010;0,1912657634245553;Colméia;1716703;Tocantins
2011;0;Colméia;1716703;Tocantins
2012;0,6566526026379974;Colméia;1716703;Tocantins
2013;0,21669679142500103;Colméia;1716703;Tocantins
2014;0;Colméia;1716703;Tocantins
2015;0;Colméia;1716703;Tocantins
2016;0,4508919128593665;Colméia;1716703;Tocantins
2017;0;Colméia;1716703;Tocantins
2018;0;Colméia;1716703;Tocantins
2019;0,9403532158873085;Colméia;1716703;Tocantins
2020;0,428047483944627;Colméia;1716703;Tocantins
2021;0,5556062073694008;Colméia;1716703;Tocantins
2022;0,48617733972280763;Colméia;1716703;Tocantins
2023;0;Colméia;1716703;Tocantins
2024;0,0648499919783229;Colméia;1716703;Tocantins
2007;132,15407728398282;Couto Magalhães;1706001;Tocantins
2008;0;Couto Magalhães;1706001;Tocantins
2009;0;Couto Magalhães;1706001;Tocantins
2010;0;Couto Magalhães;1706001;Tocantins
2011;0;Couto Magalhães;1706001;Tocantins
2012;0;Couto Magalhães;1706001;Tocantins
2013;0;Couto Magalhães;1706001;Tocantins
2014;0,08132339514142858;Couto Magalhães;1706001;Tocantins
2015;0;Couto Magalhães;1706001;Tocantins
2016;0;Couto Magalhães;1706001;Tocantins
2017;0;Couto Magalhães;1706001;Tocantins
2018;0;Couto Magalhães;1706001;Tocantins
2019;0;Couto Magalhães;1706001;Tocantins
2020;0;Couto Magalhães;1706001;Tocantins
2021;0;Couto Magalhães;1706001;Tocantins
2022;0;Couto Magalhães;1706001;Tocantins
2023;0;Couto Magalhães;1706001;Tocantins
2024;0;Couto Magalhães;1706001;Tocantins
2007;72,34917460134177;Darcinópolis;1706506;Tocantins
2008;0,33659878772904317;Darcinópolis;1706506;Tocantins
2009;0,2376128393439023;Darcinópolis;1706506;Tocantins
2010;0;Darcinópolis;1706506;Tocantins
2011;0,07151690242968312;Darcinópolis;1706506;Tocantins
2012;0;Darcinópolis;1706506;Tocantins
2013;0,11149913856045382;Darcinópolis;1706506;Tocantins
2014;0;Darcinópolis;1706506;Tocantins
2015;0;Darcinópolis;1706506;Tocantins
2016;0;Darcinópolis;1706506;Tocantins
2017;0;Darcinópolis;1706506;Tocantins
2018;0;Darcinópolis;1706506;Tocantins
2019;0,07209059198112845;Darcinópolis;1706506;Tocantins
2020;0,9595432666334627;Darcinópolis;1706506;Tocantins
2021;0,6125210849681657;Darcinópolis;1706506;Tocantins
2022;0;Darcinópolis;1706506;Tocantins
2023;0;Darcinópolis;1706506;Tocantins
2024;0;Darcinópolis;1706506;Tocantins
2007;0,13207103070962603;Dois Irmãos do Tocantins;1707207;Tocantins
2008;0;Dois Irmãos do Tocantins;1707207;Tocantins
2009;0;Dois Irmãos do Tocantins;1707207;Tocantins
2010;0;Dois Irmãos do Tocantins;1707207;Tocantins
