year;month;area;uf;className;numPol
2017/2018;12.0;0.37;MA;DESMATAMENTO_CR;1.0
2017/2018;12.0;938.28;MT;CICATRIZ_DE_QUEIMADA;449.0
2017/2018;12.0;10.2;MT;CS_DESORDENADO;9.0
2017/2018;12.0;43.63;MT;CS_GEOMETRICO;19.0
2017/2018;12.0;107.99;MT;DEGRADACAO;92.0
2017/2018;12.0;85.65;MT;DESMATAMENTO_CR;185.0
2017/2018;12.0;0.13;MT;DESMATAMENTO_VEG;1.0
2017/2018;12.0;0.66;MT;MINERACAO;8.0
2017/2018;12.0;139.79;PA;CICATRIZ_DE_QUEIMADA;100.0
2017/2018;12.0;2.04;PA;CS_DESORDENADO;1.0
2017/2018;12.0;100.19;PA;DEGRADACAO;154.0
2017/2018;12.0;104.25;PA;DESMATAMENTO_CR;559.0
2017/2018;12.0;0.45;PA;DESMATAMENTO_VEG;4.0
2017/2018;12.0;2.88;PA;MINERACAO;28.0
2017/2018;12.0;19.3;RO;CICATRIZ_DE_QUEIMADA;19.0
2017/2018;12.0;6.82;RO;CS_DESORDENADO;6.0
2017/2018;12.0;5.45;RO;CS_GEOMETRICO;3.0
2017/2018;12.0;15.09;RO;DEGRADACAO;47.0
2017/2018;12.0;47.11;RO;DESMATAMENTO_CR;289.0
2017/2018;12.0;1.17;RO;DESMATAMENTO_VEG;6.0
2017/2018;12.0;0.08;RO;MINERACAO;2.0
2017/2018;12.0;1.49;RR;CICATRIZ_DE_QUEIMADA;7.0
2017/2018;12.0;18.3;RR;CS_DESORDENADO;10.0
2017/2018;12.0;2.89;RR;CS_GEOMETRICO;1.0
2017/2018;12.0;23.89;RR;DEGRADACAO;25.0
2017/2018;12.0;23.19;RR;DESMATAMENTO_CR;103.0
2017/2018;12.0;0.98;RR;DESMATAMENTO_VEG;2.0
2017/2018;12.0;4.62;TO;CICATRIZ_DE_QUEIMADA;2.0
2017/2018;12.0;1.48;TO;DESMATAMENTO_CR;2.0
2017/2018;1.0;0.26;AC;DESMATAMENTO_CR;2.0
2017/2018;1.0;0.32;AC;DESMATAMENTO_VEG;2.0
2017/2018;1.0;1.63;AM;CICATRIZ_DE_QUEIMADA;6.0
2017/2018;1.0;2.11;AM;CS_DESORDENADO;2.0
2017/2018;1.0;6.65;AM;DESMATAMENTO_CR;30.0
2017/2018;1.0;0.88;AM;DESMATAMENTO_VEG;6.0
2017/2018;1.0;0.17;AM;MINERACAO;1.0
2017/2018;1.0;1.66;MA;CICATRIZ_DE_QUEIMADA;3.0
2017/2018;1.0;1.2;MA;DEGRADACAO;6.0
2017/2018;1.0;6.33;MA;DESMATAMENTO_CR;32.0
2017/2018;1.0;1349.87;MT;CICATRIZ_DE_QUEIMADA;341.0
2017/2018;1.0;61.14;MT;CS_GEOMETRICO;12.0
2017/2018;1.0;34.22;MT;DEGRADACAO;38.0
2017/2018;1.0;50.2;MT;DESMATAMENTO_CR;109.0
2017/2018;1.0;21.04;MT;DESMATAMENTO_VEG;5.0
2017/2018;1.0;0.29;MT;MINERACAO;3.0
2017/2018;1.0;109.64;PA;CICATRIZ_DE_QUEIMADA;94.0
2017/2018;1.0;44.55;PA;DEGRADACAO;81.0
2017/2018;1.0;33.27;PA;DESMATAMENTO_CR;188.0
2017/2018;1.0;0.35;PA;DESMATAMENTO_VEG;3.0
2017/2018;1.0;5.2;PA;MINERACAO;50.0
2017/2018;1.0;3.45;RO;CS_DESORDENADO;1.0
2017/2018;1.0;3.2;RO;DEGRADACAO;10.0
2017/2018;1.0;16.83;RO;DESMATAMENTO_CR;104.0
2017/2018;1.0;2.14;RO;DESMATAMENTO_VEG;17.0
2017/2018;1.0;0.35;RR;CICATRIZ_DE_QUEIMADA;2.0
2017/2018;1.0;5.15;RR;CS_DESORDENADO;2.0
2017/2018;1.0;123.42;RR;DEGRADACAO;61.0
2017/2018;1.0;32.71;RR;DESMATAMENTO_CR;201.0
2017/2018;1.0;2.55;RR;DESMATAMENTO_VEG;16.0
2017/2018;1.0;126.55;TO;CICATRIZ_DE_QUEIMADA;40.0
2017/2018;1.0;3.39;TO;DESMATAMENTO_CR;12.0
2017/2018;2.0;0.89;AM;DEGRADACAO;4.0
2017/2018;2.0;0.18;AM;MINERACAO;2.0
2017/2018;2.0;37.52;MA;CICATRIZ_DE_QUEIMADA;83.0
2017/2018;2.0;1.92;MA;DEGRADACAO;3.0
2017/2018;2.0;7.36;MA;DESMATAMENTO_CR;48.0
2017/2018;2.0;0.19;MA;DESMATAMENTO_VEG;2.0
2017/2018;2.0;21.18;MT;CICATRIZ_DE_QUEIMADA;15.0
2017/2018;2.0;19.58;MT;DEGRADACAO;37.0
2017/2018;2.0;31.89;MT;DESMATAMENTO_CR;103.0
2017/2018;2.0;0.6;MT;DESMATAMENTO_VEG;3.0
2017/2018;2.0;328.99;PA;CICATRIZ_DE_QUEIMADA;342.0
2017/2018;2.0;72.39;PA;DEGRADACAO;119.0
2017/2018;2.0;95.72;PA;DESMATAMENTO_CR;472.0
2017/2018;2.0;6.07;PA;DESMATAMENTO_VEG;15.0
2017/2018;2.0;0.25;PA;MINERACAO;2.0
2017/2018;2.0;1.45;RO;DEGRADACAO;7.0
2017/2018;2.0;2.88;RO;DESMATAMENTO_CR;13.0
2017/2018;2.0;18.95;TO;CICATRIZ_DE_QUEIMADA;11.0
2017/2018;2.0;1.18;TO;DESMATAMENTO_CR;6.0
2017/2018;3.0;0.35;AC;CICATRIZ_DE_QUEIMADA;1.0
2017/2018;3.0;0.08;AC;DESMATAMENTO_CR;1.0
2017/2018;3.0;6.72;AC;DESMATAMENTO_VEG;39.0
2017/2018;3.0;7.54;AM;CICATRIZ_DE_QUEIMADA;8.0
2017/2018;3.0;0.91;AM;CS_DESORDENADO;1.0
2017/2018;3.0;1.61;AM;CS_GEOMETRICO;1.0
2017/2018;3.0;1.84;AM;DEGRADACAO;10.0
2017/2018;3.0;32.75;AM;DESMATAMENTO_CR;78.0
2017/2018;3.0;6.94;AM;DESMATAMENTO_VEG;20.0
2017/2018;3.0;9.36;MA;CICATRIZ_DE_QUEIMADA;15.0
2017/2018;3.0;8.9;MA;DEGRADACAO;30.0
2017/2018;3.0;18.49;MA;DESMATAMENTO_CR;64.0
2017/2018;3.0;0.31;MA;DESMATAMENTO_VEG;1.0
2017/2018;3.0;0.06;MA;MINERACAO;1.0
2017/2018;3.0;322.2;MT;CICATRIZ_DE_QUEIMADA;154.0
2017/2018;3.0;75.58;MT;CS_GEOMETRICO;19.0
2017/2018;3.0;94.4;MT;DEGRADACAO;90.0
2017/2018;3.0;107.5;MT;DESMATAMENTO_CR;250.0
2017/2018;3.0;9.95;MT;DESMATAMENTO_VEG;20.0
2017/2018;3.0;0.22;MT;MINERACAO;2.0
2017/2018;3.0;105.07;PA;CICATRIZ_DE_QUEIMADA;108.0
2017/2018;3.0;9.74;PA;CS_DESORDENADO;1.0
2017/2018;3.0;11.77;PA;CS_GEOMETRICO;5.0
2017/2018;3.0;118.06;PA;DEGRADACAO;235.0
2017/2018;3.0;55.95;PA;DESMATAMENTO_CR;327.0
2017/2018;3.0;8.18;PA;DESMATAMENTO_VEG;55.0
2017/2018;3.0;4.16;PA;MINERACAO;41.0
2017/2018;3.0;5.43;RO;CICATRIZ_DE_QUEIMADA;6.0
2017/2018;3.0;0.4;RO;CS_DESORDENADO;1.0
2017/2018;3.0;10.61;RO;CS_GEOMETRICO;3.0
2017/2018;3.0;8.49;RO;DEGRADACAO;32.0
2017/2018;3.0;32.31;RO;DESMATAMENTO_CR;146.0
2017/2018;3.0;1.51;RO;DESMATAMENTO_VEG;6.0
2017/2018;3.0;57.52;RR;CICATRIZ_DE_QUEIMADA;72.0
2017/2018;3.0;11.21;RR;DEGRADACAO;43.0
2017/2018;3.0;71.22;RR;DESMATAMENTO_CR;381.0
2017/2018;3.0;0.09;RR;DESMATAMENTO_VEG;1.0
2017/2018;3.0;3.19;TO;DEGRADACAO;3.0
2017/2018;3.0;0.14;TO;DESMATAMENTO_CR;1.0
2017/2018;4.0;1.8;AC;DEGRADACAO;17.0
2017/2018;4.0;1.19;AC;DESMATAMENTO_CR;9.0
2017/2018;4.0;5.64;AC;DESMATAMENTO_VEG;56.0
2017/2018;4.0;5.29;AM;CICATRIZ_DE_QUEIMADA;13.0
2017/2018;4.0;7.27;AM;CS_DESORDENADO;4.0
2017/2018;4.0;26.67;AM;DEGRADACAO;53.0
2017/2018;4.0;84.1;AM;DESMATAMENTO_CR;185.0
2017/2018;4.0;8.01;AM;DESMATAMENTO_VEG;30.0
2017/2018;4.0;0.09;AM;MINERACAO;1.0
2017/2018;4.0;0.35;AP;DEGRADACAO;3.0
2017/2018;4.0;0.12;AP;DESMATAMENTO_VEG;1.0
2017/2018;4.0;3.39;MA;CICATRIZ_DE_QUEIMADA;7.0
2017/2018;4.0;15.03;MA;DEGRADACAO;26.0
2017/2018;4.0;5.74;MA;DESMATAMENTO_CR;31.0
2017/2018;4.0;0.74;MA;DESMATAMENTO_VEG;5.0
2017/2018;4.0;237.04;MT;CICATRIZ_DE_QUEIMADA;134.0
2017/2018;4.0;10.03;MT;CS_DESORDENADO;3.0
2017/2018;4.0;78.54;MT;CS_GEOMETRICO;33.0
2017/2018;4.0;131.83;MT;DEGRADACAO;184.0
2017/2018;4.0;199.47;MT;DESMATAMENTO_CR;413.0
2017/2018;4.0;12.15;MT;DESMATAMENTO_VEG;33.0
2017/2018;4.0;1.13;MT;MINERACAO;10.0
2017/2018;4.0;131.28;PA;CICATRIZ_DE_QUEIMADA;159.0
2017/2018;4.0;93.37;PA;DEGRADACAO;216.0
2017/2018;4.0;108.94;PA;DESMATAMENTO_CR;328.0
2017/2018;4.0;17.1;PA;DESMATAMENTO_VEG;45.0
2017/2018;4.0;8.51;PA;MINERACAO;84.0
2017/2018;4.0;3.34;RO;CICATRIZ_DE_QUEIMADA;4.0
2017/2018;4.0;8.29;RO;DEGRADACAO;32.0
2017/2018;4.0;18.48;RO;DESMATAMENTO_CR;98.0
2017/2018;4.0;8.05;RO;DESMATAMENTO_VEG;20.0
2017/2018;4.0;123.85;RR;CICATRIZ_DE_QUEIMADA;124.0
2017/2018;4.0;1.44;RR;DEGRADACAO;7.0
2017/2018;4.0;9.31;RR;DESMATAMENTO_CR;42.0
2017/2018;4.0;206.37;TO;CICATRIZ_DE_QUEIMADA;23.0
2017/2018;4.0;1.51;TO;DEGRADACAO;2.0
2017/2018;4.0;0.75;TO;DESMATAMENTO_CR;3.0
2017/2018;5.0;1.48;AC;DEGRADACAO;11.0
2017/2018;5.0;4.12;AC;DESMATAMENTO_CR;23.0
2017/2018;5.0;1.23;AC;DESMATAMENTO_VEG;9.0
2017/2018;5.0;2.18;AM;CICATRIZ_DE_QUEIMADA;8.0
2017/2018;5.0;15.68;AM;DEGRADACAO;43.0
2017/2018;5.0;120.37;AM;DESMATAMENTO_CR;313.0
2017/2018;5.0;4.72;AM;DESMATAMENTO_VEG;21.0
2017/2018;5.0;1.0;AM;MINERACAO;8.0
2017/2018;5.0;6.23;MA;CICATRIZ_DE_QUEIMADA;5.0
2017/2018;5.0;4.13;MA;DEGRADACAO;20.0
2017/2018;5.0;7.28;MA;DESMATAMENTO_CR;37.0
2017/2018;5.0;180.47;MT;CICATRIZ_DE_QUEIMADA;169.0
2017/2018;5.0;9.75;MT;CS_DESORDENADO;7.0
2017/2018;5.0;67.32;MT;CS_GEOMETRICO;23.0
2017/2018;5.0;101.05;MT;DEGRADACAO;140.0
2017/2018;5.0;111.82;MT;DESMATAMENTO_CR;268.0
2017/2018;5.0;3.17;MT;DESMATAMENTO_VEG;8.0
2017/2018;5.0;0.78;MT;MINERACAO;10.0
2017/2018;5.0;103.02;PA;CICATRIZ_DE_QUEIMADA;187.0
2017/2018;5.0;14.76;PA;CS_DESORDENADO;1.0
2017/2018;5.0;38.85;PA;CS_GEOMETRICO;5.0
2017/2018;5.0;97.47;PA;DEGRADACAO;165.0
2017/2018;5.0;109.28;PA;DESMATAMENTO_CR;278.0
2017/2018;5.0;39.51;PA;DESMATAMENTO_VEG;93.0
2017/2018;5.0;17.39;PA;MINERACAO;180.0
2017/2018;5.0;3.29;RO;CICATRIZ_DE_QUEIMADA;10.0
2017/2018;5.0;18.77;RO;DEGRADACAO;76.0
2017/2018;5.0;97.48;RO;DESMATAMENTO_CR;358.0
2017/2018;5.0;29.59;RO;DESMATAMENTO_VEG;93.0
2017/2018;5.0;0.37;RO;MINERACAO;2.0
2017/2018;5.0;4.69;RR;CICATRIZ_DE_QUEIMADA;6.0
2017/2018;5.0;0.59;RR;DESMATAMENTO_CR;4.0
2017/2018;5.0;13.3;TO;CICATRIZ_DE_QUEIMADA;16.0
2017/2018;5.0;1.24;TO;DEGRADACAO;5.0
2017/2018;5.0;1.18;TO;DESMATAMENTO_CR;9.0
2017/2018;6.0;0.38;AC;CICATRIZ_DE_QUEIMADA;2.0
2017/2018;6.0;10.47;AC;DEGRADACAO;47.0
2017/2018;6.0;14.05;AC;DESMATAMENTO_CR;84.0
2017/2018;6.0;11.94;AC;DESMATAMENTO_VEG;55.0
2017/2018;6.0;12.01;AM;CICATRIZ_DE_QUEIMADA;9.0
2017/2018;6.0;36.94;AM;DEGRADACAO;126.0
2017/2018;6.0;83.17;AM;DESMATAMENTO_CR;306.0
2017/2018;6.0;7.66;AM;DESMATAMENTO_VEG;62.0
2017/2018;6.0;0.65;AM;MINERACAO;7.0
2017/2018;6.0;0.28;AP;DEGRADACAO;1.0
2017/2018;6.0;0.26;AP;DESMATAMENTO_CR;2.0
2017/2018;6.0;0.08;AP;DESMATAMENTO_VEG;1.0
2017/2018;6.0;49.01;MA;CICATRIZ_DE_QUEIMADA;28.0
2017/2018;6.0;2.22;MA;DEGRADACAO;13.0
2017/2018;6.0;8.7;MA;DESMATAMENTO_CR;53.0
2017/2018;6.0;0.89;MA;DESMATAMENTO_VEG;4.0
2017/2018;6.0;94.06;MT;CICATRIZ_DE_QUEIMADA;73.0
2017/2018;6.0;41.99;MT;CS_DESORDENADO;15.0
2017/2018;6.0;45.73;MT;CS_GEOMETRICO;21.0
2017/2018;6.0;140.8;MT;DEGRADACAO;209.0
2017/2018;6.0;111.88;MT;DESMATAMENTO_CR;341.0
2017/2018;6.0;3.43;MT;DESMATAMENTO_VEG;24.0
2017/2018;6.0;2.67;MT;MINERACAO;28.0
2017/2018;6.0;285.06;PA;CICATRIZ_DE_QUEIMADA;331.0
2017/2018;6.0;106.0;PA;CS_DESORDENADO;37.0
2017/2018;6.0;25.2;PA;CS_GEOMETRICO;6.0
2017/2018;6.0;353.48;PA;DEGRADACAO;740.0
2017/2018;6.0;138.64;PA;DESMATAMENTO_CR;534.0
2017/2018;6.0;37.16;PA;DESMATAMENTO_VEG;177.0
2017/2018;6.0;10.78;PA;MINERACAO;123.0
2017/2018;6.0;0.39;RO;CICATRIZ_DE_QUEIMADA;1.0
2017/2018;6.0;22.53;RO;DEGRADACAO;84.0
2017/2018;6.0;48.25;RO;DESMATAMENTO_CR;172.0
2017/2018;6.0;5.77;RO;DESMATAMENTO_VEG;22.0
2017/2018;6.0;0.16;RO;MINERACAO;2.0
2017/2018;6.0;1.31;RR;DESMATAMENTO_CR;5.0
2017/2018;6.0;26.56;TO;CICATRIZ_DE_QUEIMADA;24.0
2017/2018;6.0;2.4;TO;DEGRADACAO;7.0
2017/2018;6.0;0.73;TO;DESMATAMENTO_CR;8.0
2017/2018;7.0;1.81;AC;CICATRIZ_DE_QUEIMADA;15.0
2017/2018;7.0;27.59;AC;DEGRADACAO;166.0
2017/2018;7.0;38.82;AC;DESMATAMENTO_CR;358.0
2017/2018;7.0;2.49;AC;DESMATAMENTO_VEG;18.0
2017/2018;7.0;6.3;AM;CICATRIZ_DE_QUEIMADA;23.0
2017/2018;7.0;66.25;AM;DEGRADACAO;262.0
2017/2018;7.0;128.39;AM;DESMATAMENTO_CR;591.0
2017/2018;7.0;6.26;AM;DESMATAMENTO_VEG;55.0
2017/2018;7.0;0.08;AM;MINERACAO;1.0
2017/2018;7.0;0.47;AP;DESMATAMENTO_VEG;3.0
2017/2018;7.0;5.5;MA;CICATRIZ_DE_QUEIMADA;6.0
2017/2018;7.0;2.91;MA;DEGRADACAO;11.0
2017/2018;7.0;7.58;MA;DESMATAMENTO_CR;38.0
2017/2018;7.0;0.23;MA;DESMATAMENTO_VEG;1.0
2017/2018;7.0;37.81;MT;CICATRIZ_DE_QUEIMADA;28.0
2017/2018;7.0;59.22;MT;CS_DESORDENADO;14.0
2017/2018;7.0;80.9;MT;CS_GEOMETRICO;30.0
2017/2018;7.0;202.7;MT;DEGRADACAO;262.0
2017/2018;7.0;48.56;MT;DESMATAMENTO_CR;168.0
2017/2018;7.0;1.25;MT;DESMATAMENTO_VEG;2.0
2017/2018;7.0;0.33;MT;MINERACAO;3.0
2017/2018;7.0;143.27;PA;CICATRIZ_DE_QUEIMADA;135.0
2017/2018;7.0;28.45;PA;CS_DESORDENADO;7.0
2017/2018;7.0;336.7;PA;DEGRADACAO;734.0
2017/2018;7.0;219.65;PA;DESMATAMENTO_CR;868.0
2017/2018;7.0;8.31;PA;DESMATAMENTO_VEG;53.0
2017/2018;7.0;8.99;PA;MINERACAO;88.0
2017/2018;7.0;1.75;RO;CICATRIZ_DE_QUEIMADA;5.0
2017/2018;7.0;19.42;RO;CS_DESORDENADO;2.0
2017/2018;7.0;58.3;RO;DEGRADACAO;226.0
2017/2018;7.0;117.58;RO;DESMATAMENTO_CR;513.0
2017/2018;7.0;1.86;RO;DESMATAMENTO_VEG;8.0
2017/2018;7.0;0.36;RO;MINERACAO;1.0
2017/2018;7.0;0.1;RR;CICATRIZ_DE_QUEIMADA;1.0
2017/2018;7.0;2.09;RR;DEGRADACAO;6.0
2017/2018;7.0;0.48;RR;DESMATAMENTO_CR;5.0
2017/2018;7.0;3.2;RR;DESMATAMENTO_VEG;13.0
2017/2018;7.0;2.49;TO;CICATRIZ_DE_QUEIMADA;8.0
2017/2018;7.0;4.37;TO;DEGRADACAO;2.0
2017/2018;7.0;1.38;TO;DESMATAMENTO_CR;7.0
2018/2019;8.0;0.42;AC;CICATRIZ_DE_QUEIMADA;6.0
2018/2019;8.0;4.38;AC;CS_DESORDENADO;4.0
2018/2019;8.0;24.04;AC;DEGRADACAO;213.0
2018/2019;8.0;76.78;AC;DESMATAMENTO_CR;874.0
2018/2019;8.0;2.76;AC;DESMATAMENTO_VEG;30.0
2018/2019;8.0;1.07;AM;CICATRIZ_DE_QUEIMADA;10.0
2018/2019;8.0;8.36;AM;CS_DESORDENADO;1.0
2018/2019;8.0;32.25;AM;DEGRADACAO;171.0
2018/2019;8.0;88.59;AM;DESMATAMENTO_CR;548.0
2018/2019;8.0;4.64;AM;DESMATAMENTO_VEG;52.0
2018/2019;8.0;0.13;AP;DESMATAMENTO_CR;1.0
2018/2019;8.0;0.06;AP;DESMATAMENTO_VEG;1.0
2018/2019;8.0;170.89;MA;CICATRIZ_DE_QUEIMADA;140.0
2018/2019;8.0;8.73;MA;DEGRADACAO;20.0
2018/2019;8.0;9.01;MA;DESMATAMENTO_CR;65.0
2018/2019;8.0;1.63;MA;DESMATAMENTO_VEG;12.0
2018/2019;8.0;306.93;MT;CICATRIZ_DE_QUEIMADA;98.0
2018/2019;8.0;0.16;MT;CS_DESORDENADO;1.0
2018/2019;8.0;49.3;MT;CS_GEOMETRICO;21.0
2018/2019;8.0;69.75;MT;DEGRADACAO;207.0
2018/2019;8.0;65.08;MT;DESMATAMENTO_CR;275.0
2018/2019;8.0;2.44;MT;DESMATAMENTO_VEG;18.0
2018/2019;8.0;0.24;MT;MINERACAO;4.0
2018/2019;8.0;13.8;PA;CICATRIZ_DE_QUEIMADA;45.0
2018/2019;8.0;68.37;PA;CS_GEOMETRICO;20.0
2018/2019;8.0;153.48;PA;DEGRADACAO;406.0
2018/2019;8.0;143.99;PA;DESMATAMENTO_CR;733.0
2018/2019;8.0;4.52;PA;DESMATAMENTO_VEG;48.0
2018/2019;8.0;8.85;PA;MINERACAO;108.0
2018/2019;8.0;3.66;RO;CICATRIZ_DE_QUEIMADA;8.0
2018/2019;8.0;33.24;RO;DEGRADACAO;202.0
2018/2019;8.0;98.76;RO;DESMATAMENTO_CR;652.0
2018/2019;8.0;4.5;RO;DESMATAMENTO_VEG;17.0
2018/2019;8.0;4.07;RR;DEGRADACAO;15.0
2018/2019;8.0;5.97;RR;DESMATAMENTO_CR;42.0
2018/2019;8.0;1.64;RR;DESMATAMENTO_VEG;12.0
2018/2019;8.0;119.54;TO;CICATRIZ_DE_QUEIMADA;34.0
2018/2019;8.0;0.18;TO;DEGRADACAO;2.0
2018/2019;8.0;6.31;TO;DESMATAMENTO_CR;24.0
2018/2019;9.0;0.82;AC;CICATRIZ_DE_QUEIMADA;7.0
2018/2019;9.0;11.69;AC;DEGRADACAO;102.0
2018/2019;9.0;45.69;AC;DESMATAMENTO_CR;482.0
2018/2019;9.0;1.22;AC;DESMATAMENTO_VEG;13.0
2018/2019;9.0;7.56;AM;CICATRIZ_DE_QUEIMADA;36.0
2018/2019;9.0;29.15;AM;DEGRADACAO;138.0
2018/2019;9.0;152.64;AM;DESMATAMENTO_CR;677.0
2018/2019;9.0;6.18;AM;DESMATAMENTO_VEG;65.0
2018/2019;9.0;2.04;AM;MINERACAO;18.0
2018/2019;9.0;338.75;MA;CICATRIZ_DE_QUEIMADA;221.0
2018/2019;9.0;1.73;MA;DEGRADACAO;4.0
2018/2019;9.0;5.28;MA;DESMATAMENTO_CR;27.0
2018/2019;9.0;752.11;MT;CICATRIZ_DE_QUEIMADA;829.0
2018/2019;9.0;40.13;MT;CS_DESORDENADO;13.0
2018/2019;9.0;311.46;MT;CS_GEOMETRICO;67.0
2018/2019;9.0;154.93;MT;DEGRADACAO;293.0
2018/2019;9.0;181.8;MT;DESMATAMENTO_CR;709.0
2018/2019;9.0;1.32;MT;DESMATAMENTO_VEG;5.0
2018/2019;9.0;0.31;MT;MINERACAO;5.0
2018/2019;9.0;104.46;PA;CICATRIZ_DE_QUEIMADA;247.0
2018/2019;9.0;5.88;PA;CS_DESORDENADO;3.0
2018/2019;9.0;3.09;PA;CS_GEOMETRICO;1.0
2018/2019;9.0;48.7;PA;DEGRADACAO;185.0
2018/2019;9.0;103.32;PA;DESMATAMENTO_CR;486.0
2018/2019;9.0;1.42;PA;DESMATAMENTO_VEG;17.0
2018/2019;9.0;2.63;PA;MINERACAO;33.0
2018/2019;9.0;57.3;RO;CICATRIZ_DE_QUEIMADA;158.0
2018/2019;9.0;4.91;RO;CS_GEOMETRICO;1.0
2018/2019;9.0;55.98;RO;DEGRADACAO;234.0
2018/2019;9.0;230.69;RO;DESMATAMENTO_CR;1159.0
2018/2019;9.0;0.24;RO;DESMATAMENTO_VEG;3.0
2018/2019;9.0;0.27;RO;MINERACAO;4.0
2018/2019;9.0;7.09;RR;CS_DESORDENADO;2.0
2018/2019;9.0;3.84;RR;DEGRADACAO;8.0
2018/2019;9.0;5.12;RR;DESMATAMENTO_CR;28.0
2018/2019;9.0;1.79;RR;DESMATAMENTO_VEG;11.0
2018/2019;9.0;33.36;TO;CICATRIZ_DE_QUEIMADA;27.0
2018/2019;9.0;0.44;TO;DEGRADACAO;2.0
2018/2019;9.0;4.03;TO;DESMATAMENTO_CR;14.0
2018/2019;10.0;1.93;AC;CICATRIZ_DE_QUEIMADA;15.0
2018/2019;10.0;1.6;AC;DEGRADACAO;7.0
2018/2019;10.0;6.41;AC;DESMATAMENTO_CR;65.0
2018/2019;10.0;0.84;AC;DESMATAMENTO_VEG;10.0
2018/2019;10.0;6.32;AM;CICATRIZ_DE_QUEIMADA;13.0
2018/2019;10.0;11.47;AM;DEGRADACAO;43.0
2018/2019;10.0;67.98;AM;DESMATAMENTO_CR;282.0
2018/2019;10.0;2.73;AM;DESMATAMENTO_VEG;31.0
2018/2019;10.0;3.45;AP;DEGRADACAO;6.0
2018/2019;10.0;0.9;AP;DESMATAMENTO_CR;6.0
2018/2019;10.0;1.72;MA;CICATRIZ_DE_QUEIMADA;2.0
2018/2019;10.0;0.26;MA;DEGRADACAO;3.0
2018/2019;10.0;14.28;MA;DESMATAMENTO_CR;75.0
2018/2019;10.0;73.68;MT;CICATRIZ_DE_QUEIMADA;85.0
2018/2019;10.0;31.5;MT;CS_DESORDENADO;5.0
2018/2019;10.0;51.64;MT;CS_GEOMETRICO;12.0
2018/2019;10.0;50.84;MT;DEGRADACAO;55.0
2018/2019;10.0;79.23;MT;DESMATAMENTO_CR;273.0
2018/2019;10.0;1.59;MT;DESMATAMENTO_VEG;5.0
2018/2019;10.0;0.16;MT;MINERACAO;3.0
2018/2019;10.0;24.86;PA;CICATRIZ_DE_QUEIMADA;71.0
2018/2019;10.0;40.94;PA;CS_GEOMETRICO;4.0
2018/2019;10.0;110.05;PA;DEGRADACAO;302.0
2018/2019;10.0;251.52;PA;DESMATAMENTO_CR;1428.0
2018/2019;10.0;5.89;PA;DESMATAMENTO_VEG;20.0
2018/2019;10.0;6.52;PA;MINERACAO;68.0
2018/2019;10.0;27.02;RO;CICATRIZ_DE_QUEIMADA;58.0
2018/2019;10.0;11.15;RO;CS_GEOMETRICO;1.0
2018/2019;10.0;17.14;RO;DEGRADACAO;66.0
2018/2019;10.0;69.3;RO;DESMATAMENTO_CR;413.0
2018/2019;10.0;0.37;RO;DESMATAMENTO_VEG;4.0
2018/2019;10.0;0.64;RR;CICATRIZ_DE_QUEIMADA;1.0
2018/2019;10.0;1.73;RR;DEGRADACAO;8.0
2018/2019;10.0;15.66;RR;DESMATAMENTO_CR;91.0
2018/2019;10.0;2.33;RR;DESMATAMENTO_VEG;22.0
2018/2019;10.0;0.45;TO;DESMATAMENTO_CR;2.0
2018/2019;11.0;1.86;AC;DEGRADACAO;9.0
2018/2019;11.0;1.3;AC;DESMATAMENTO_CR;18.0
2018/2019;11.0;0.64;AM;CICATRIZ_DE_QUEIMADA;2.0
2018/2019;11.0;3.04;AM;DEGRADACAO;10.0
2018/2019;11.0;15.86;AM;DESMATAMENTO_CR;80.0
2018/2019;11.0;2.24;AM;DESMATAMENTO_VEG;12.0
2018/2019;11.0;2.41;MA;DEGRADACAO;16.0
2018/2019;11.0;12.89;MA;DESMATAMENTO_CR;74.0
2018/2019;11.0;5.38;MT;CICATRIZ_DE_QUEIMADA;14.0
2018/2019;11.0;4.39;MT;CS_GEOMETRICO;4.0
2018/2019;11.0;0.24;MT;DEGRADACAO;1.0
2018/2019;11.0;10.85;MT;DESMATAMENTO_CR;55.0
2018/2019;11.0;2.05;MT;DESMATAMENTO_VEG;3.0
2018/2019;11.0;6.27;PA;CICATRIZ_DE_QUEIMADA;4.0
2018/2019;11.0;45.02;PA;CS_DESORDENADO;6.0
2018/2019;11.0;57.52;PA;CS_GEOMETRICO;7.0
2018/2019;11.0;56.21;PA;DEGRADACAO;267.0
2018/2019;11.0;211.92;PA;DESMATAMENTO_CR;1330.0
2018/2019;11.0;0.36;PA;DESMATAMENTO_VEG;4.0
2018/2019;11.0;0.22;PA;MINERACAO;2.0
2018/2019;11.0;17.03;RO;CS_GEOMETRICO;1.0
2018/2019;11.0;1.62;RO;DEGRADACAO;5.0
2018/2019;11.0;13.22;RO;DESMATAMENTO_CR;107.0
2018/2019;11.0;0.89;RR;DEGRADACAO;5.0
2018/2019;11.0;5.32;RR;DESMATAMENTO_CR;17.0
2018/2019;11.0;0.52;RR;DESMATAMENTO_VEG;3.0
2018/2019;11.0;0.1;TO;DESMATAMENTO_CR;1.0
2018/2019;12.0;0.14;AM;DEGRADACAO;2.0
2018/2019;12.0;0.23;AM;DESMATAMENTO_CR;3.0
2018/2019;12.0;0.07;MA;DEGRADACAO;1.0
